person_id,screening_date,first_offense_date,current_offense_date,p_current_age,p_age_first_offense,p_juv_fel_count,p_felprop_violarrest,p_murder_arrest,p_felassault_arrest,p_misdemassault_arrest,p_famviol_arrest,p_sex_arrest,p_weapons_arrest,Risk of Failure to Appear_decile_score,Risk of Failure to Appear_raw_score,Risk of Recidivism_decile_score,Risk of Recidivism_raw_score,Risk of Violence_decile_score,Risk of Violence_raw_score
4764,2013-01-14,2012-10-30,NA,19,19,0,0,0,0,0,0,0,0,1,12,9,0.22,6,-1.5
4765,2013-08-20,2012-05-28,2013-08-19,42,41,0,0,0,0,2,0,0,0,3,19,1,-1.67,1,-3.23
4766,2014-09-20,2013-09-12,2014-09-19,24,23,0,0,0,0,0,0,0,0,2,17,9,0.37,3,-2.42
4767,2013-03-24,2009-11-23,2013-03-24,36,32,0,0,0,0,0,0,0,0,3,18,2,-1.38,1,-3.18
4768,2014-12-11,2014-07-28,NA,20,20,0,0,0,0,0,0,0,0,2,16,5,-0.39,6,-1.54
4769,2013-08-15,2013-08-04,2013-08-14,37,37,0,0,0,0,0,0,0,0,3,19,3,-0.82,1,-3.46
4770,2014-05-14,2014-03-20,NA,26,26,0,0,0,0,0,0,0,0,3,19,5,-0.74,3,-2.55
4771,2014-07-09,2011-09-15,2014-07-08,34,31,0,0,0,0,0,0,0,0,3,19,5,-0.45,2,-2.76
4772,2013-01-21,2013-01-20,2013-01-20,21,21,0,0,0,0,0,0,0,0,1,15,10,0.77,6,-1.63
4773,2014-01-05,2012-04-18,NA,21,19,0,0,0,0,0,0,0,0,2,16,7,-0.06,4,-2.14
4774,2013-03-01,2013-03-01,2013-03-01,58,58,0,0,0,0,0,0,0,0,1,11,1,-2.79,1,-4.35
4775,2013-09-07,1999-11-19,2013-09-06,39,26,0,0,0,0,1,0,0,0,7,26,5,-0.36,3,-2.48
4776,2013-01-09,1997-11-19,2013-01-08,35,20,0,0,0,0,0,0,0,0,3,20,2,-1.16,1,-3.18
4777,2014-08-03,2009-08-12,2014-08-02,27,22,0,0,0,0,0,0,0,0,1,15,1,-1.39,2,-2.89
4778,2013-02-17,2007-02-28,2013-02-16,64,58,0,0,0,0,0,0,0,0,9,32,1,-1.46,1,-3.86
4779,2014-12-28,2014-12-27,2014-12-27,26,26,0,0,0,0,0,0,0,0,1,15,1,-1.64,2,-2.87
4780,2014-01-02,2013-10-09,2013-12-12,20,20,0,0,0,0,0,0,0,0,4,21,6,-0.26,7,-1.44
4781,2013-10-16,1992-11-23,2013-10-09,42,21,0,0,0,3,2,0,0,1,3,19,6,-0.14,3,-2.3
4782,2014-12-09,1996-12-13,NA,41,23,0,0,0,0,0,0,0,0,8,28,6,-0.16,3,-2.28
4783,2014-12-08,2014-04-22,2014-12-08,29,29,0,0,0,0,0,0,0,0,1,14,4,-0.74,2,-2.69
4784,2013-04-11,1992-07-08,NA,37,16,1,0,0,0,0,0,0,0,6,25,8,0.13,6,-1.59
4785,2014-09-14,2014-05-09,2014-09-13,58,58,0,0,0,0,0,0,0,0,9,33,1,-1.79,1,-4.15
4786,2014-05-28,2009-06-28,NA,33,28,0,0,0,0,0,0,0,0,5,22,9,0.45,7,-1.49
4787,2013-01-03,2013-01-01,2013-01-01,41,41,0,0,0,0,0,0,0,0,2,16,2,-1.36,2,-2.89
4788,2014-09-16,2012-12-21,NA,39,37,0,0,0,0,0,0,0,0,1,15,1,-1.91,1,-3.43
4789,2013-10-12,1997-03-15,2013-10-11,34,18,0,0,0,1,0,0,0,0,3,20,7,-0.1,2,-2.76
4790,2014-04-24,2005-11-04,2014-04-11,52,43,0,0,0,0,0,0,0,0,6,25,8,0.18,1,-3.16
4791,2013-10-30,NA,NA,20,NA,0,0,0,0,0,0,0,0,1,14,2,-1.07,4,-2.22
4792,2013-10-29,2012-03-07,2013-10-27,19,17,0,0,0,0,0,0,0,0,1,14,9,0.14,6,-1.61
4793,2013-05-09,2003-02-08,2013-05-09,28,18,0,0,0,0,0,0,0,0,1,15,3,-0.84,2,-2.66
4794,2014-10-19,2007-02-09,2014-10-18,26,18,0,0,0,1,0,0,0,1,2,16,7,0.04,7,-1.48
4795,2013-05-15,2006-01-26,NA,54,47,0,0,0,0,0,0,0,0,7,26,8,0.13,4,-1.98
4796,2013-03-23,2010-11-03,NA,21,19,0,0,0,0,0,0,0,0,2,16,6,-0.28,4,-2.06
4797,2013-04-14,2002-09-20,2013-04-14,30,19,0,0,0,1,0,0,0,0,2,17,4,-0.6,3,-2.29
4798,2014-05-21,2014-05-18,2014-05-18,29,29,0,0,0,0,0,0,0,0,1,14,2,-1.15,2,-2.67
4799,2014-12-30,2004-06-26,NA,27,16,1,0,0,0,0,0,0,0,4,21,5,-0.45,3,-2.31
4800,2014-01-04,1999-05-15,2014-01-04,28,13,0,0,0,1,0,0,0,0,7,25,10,1.06,9,-0.99
4801,2013-08-22,2002-05-09,NA,28,17,0,0,0,0,0,0,0,0,1,14,1,-1.47,2,-2.82
4801,2013-09-17,2002-05-09,NA,28,17,0,0,0,0,0,0,0,0,1,14,2,-1.12,2,-2.78
4802,2014-03-28,1996-02-10,NA,54,36,0,0,0,0,0,0,0,0,3,19,5,-0.44,1,-3.33
4803,2014-02-22,NA,NA,30,NA,0,0,0,0,0,0,0,0,1,11,1,-1.89,1,-3.22
4804,2013-09-16,2013-03-24,NA,64,64,0,0,0,0,0,0,0,0,2,16,1,-2.95,1,-4.21
4805,2013-10-27,2013-10-25,2013-10-26,32,32,0,0,0,0,0,0,0,0,6,25,7,-0.09,3,-2.28
4806,2013-12-28,NA,NA,30,NA,0,0,0,0,0,0,0,0,2,17,3,-1.2,2,-2.9
4807,2014-05-06,2014-02-09,NA,59,59,0,0,0,0,0,0,0,0,4,21,2,-1.12,1,-3.62
4808,2013-02-21,1978-11-21,NA,54,20,0,0,0,0,0,0,0,0,8,29,8,0.09,7,-1.35
4809,2014-11-11,2009-09-26,2014-11-09,38,32,0,0,0,0,0,0,0,0,3,18,7,-0.35,5,-1.89
4810,2014-08-25,2014-08-24,2014-08-24,67,67,0,0,0,0,0,0,0,0,3,19,1,-2.94,1,-4.54
4811,2013-08-05,2012-02-23,2013-08-04,62,60,0,0,0,0,1,0,0,0,3,19,2,-1.17,2,-2.66
4812,2013-02-27,2013-02-26,2013-02-26,19,19,0,0,0,0,0,0,0,0,1,15,9,0.16,7,-1.48
4813,2014-11-16,2007-11-27,2014-11-14,59,52,0,1,0,0,4,0,0,0,10,39,10,0.68,7,-1.49
4814,2014-06-09,2013-09-01,2014-06-08,37,36,0,0,0,0,0,0,0,0,2,17,3,-1.17,1,-3.1
4815,2013-08-14,2006-04-13,NA,32,25,0,0,0,0,0,0,0,0,2,17,6,-0.46,2,-2.91
4816,2014-06-10,2013-02-18,2014-06-09,35,34,0,0,0,0,0,0,0,0,8,30,7,-0.12,5,-1.95
4817,2013-01-27,2003-09-16,2013-01-26,26,16,0,0,0,0,1,0,0,0,1,13,3,-0.85,4,-2.12
4818,2013-02-15,2012-10-20,NA,34,34,0,0,0,0,0,0,0,0,3,18,1,-1.87,1,-3.26
4819,2014-06-03,2014-06-02,2014-06-02,45,45,0,0,0,0,0,0,0,0,1,11,1,-2.25,1,-3.82
4820,2014-10-30,2007-07-12,2014-10-29,61,53,0,1,0,0,0,0,0,0,10,34,8,0.3,5,-1.93
4821,2014-01-27,2013-04-09,NA,20,19,0,0,0,0,0,0,0,0,2,16,10,1.09,6,-1.52
4821,2014-06-29,2013-04-09,NA,20,19,0,0,0,0,0,0,0,0,2,17,10,0.94,6,-1.55
4822,2014-04-08,2008-12-17,2014-04-07,25,19,0,2,0,0,0,0,0,0,7,26,10,0.82,9,-0.69
4823,2014-12-14,NA,NA,53,NA,0,0,0,0,0,0,0,0,4,21,1,-2.52,1,-4.11
4824,2013-10-14,2006-01-11,NA,28,20,0,0,0,0,0,0,0,0,10,36,8,0.2,5,-1.86
4825,2013-09-09,2013-09-05,2013-09-05,20,20,0,0,0,0,0,0,0,0,3,19,3,-0.76,5,-1.92
4826,2013-03-01,2005-11-20,2013-02-28,28,21,0,2,0,0,0,0,0,0,3,20,3,-0.85,3,-2.41
4827,2013-04-18,1993-03-15,2013-04-17,53,33,0,0,0,0,0,0,0,0,1,12,1,-2.32,1,-4.01
4828,2013-08-27,2013-04-17,NA,22,22,0,0,0,0,0,0,0,0,1,15,6,-0.18,5,-1.76
4829,2014-09-19,2014-09-18,2014-09-18,31,31,0,0,0,0,0,0,0,0,3,18,10,0.44,5,-1.97
4830,2014-10-19,2012-04-20,2014-10-18,33,30,0,0,0,0,0,0,0,0,1,12,1,-1.9,1,-3.24
4831,2013-05-20,2002-04-07,2013-05-19,30,19,0,0,0,0,0,0,0,0,3,18,4,-0.6,2,-2.69
4832,2013-10-02,NA,NA,55,NA,0,0,0,0,0,0,0,0,5,22,1,-2.14,1,-3.79
4832,2014-01-02,NA,NA,55,NA,0,0,0,0,0,0,0,0,5,22,1,-2.14,1,-3.81
4833,2013-02-11,2011-12-03,2013-02-10,22,21,0,0,0,0,0,0,0,0,1,13,5,-0.41,6,-1.64
4834,2013-05-05,2007-08-25,2013-05-04,25,19,0,0,0,0,0,0,0,0,1,13,5,-0.73,3,-2.38
4835,2013-04-02,2001-12-27,2013-04-01,34,23,0,1,0,0,0,0,0,0,9,33,10,0.64,10,0.13
4836,2013-08-17,NA,NA,48,NA,0,0,0,0,0,0,0,0,3,19,3,-0.9,1,-3.06
4837,2013-06-03,2000-02-09,NA,38,25,0,0,0,0,0,0,0,0,4,21,1,-1.82,1,-3.22
4838,2014-04-08,2009-01-15,2014-04-07,23,18,0,0,0,0,0,0,0,2,1,15,3,-0.77,4,-1.98
4839,2013-12-24,1999-03-16,2013-12-08,33,18,0,1,0,0,0,0,1,0,3,20,8,0.12,5,-1.92
4840,2014-06-10,2013-09-25,2014-06-10,24,23,0,0,0,0,0,0,0,0,2,16,7,-0.1,3,-2.24
4841,2014-01-03,2014-01-03,2014-01-03,53,53,0,0,0,0,0,0,0,0,1,13,1,-2.3,1,-3.93
4842,2014-09-23,2014-09-22,2014-09-22,25,25,0,0,0,0,0,0,0,0,2,17,2,-1.44,2,-2.66
4843,2014-09-24,NA,NA,49,NA,0,0,0,0,0,0,0,0,1,14,1,-1.68,1,-3.82
4844,2013-03-18,2011-03-08,NA,21,19,0,0,0,0,0,0,0,0,5,24,5,-0.54,5,-1.88
4845,2013-10-04,2009-08-30,2013-10-04,23,19,0,0,0,0,0,0,0,0,5,22,2,-1.1,3,-2.4
4846,2013-05-22,2009-01-27,NA,32,28,0,0,0,0,0,0,0,0,2,16,3,-0.8,3,-2.45
4847,2013-02-16,1985-10-29,2013-02-16,46,19,0,1,0,2,2,0,0,0,6,24,4,-0.7,6,-1.71
4848,2013-05-24,2010-04-15,NA,27,24,0,0,0,0,0,0,0,0,3,20,8,0.17,9,-0.79
4849,2014-10-03,2014-05-26,NA,31,31,0,0,0,0,0,0,0,0,1,13,1,-1.88,1,-3.24
4850,2014-11-16,1995-10-03,NA,51,31,0,0,0,0,0,0,0,0,6,23,6,-0.49,1,-3.11
4851,2013-08-07,2009-01-14,2013-08-06,22,18,0,3,0,0,0,0,0,0,1,13,6,-0.17,4,-2.01
4852,2014-07-03,2009-09-10,2014-07-03,29,25,0,0,0,0,0,0,0,0,3,19,3,-0.9,2,-2.82
4853,2014-01-06,2011-06-05,2014-01-05,63,60,0,0,0,0,1,0,0,0,2,16,1,-2.23,1,-3.65
4854,2014-04-15,NA,NA,41,NA,0,0,0,0,0,0,0,0,5,22,3,-1.08,3,-2.4
4855,2014-09-24,1989-07-31,2014-09-23,53,28,0,0,0,1,0,0,0,0,4,20,1,-1.66,1,-3.51
4856,2014-03-27,2014-03-26,2014-03-26,29,29,0,0,0,0,0,0,0,0,6,24,2,-1.1,3,-2.26
4857,2013-05-07,2013-05-06,2013-05-06,28,28,0,0,0,0,0,0,0,0,3,18,5,-0.67,2,-2.74
4858,2014-08-12,2014-08-11,2014-08-11,22,22,0,0,0,0,0,0,0,0,1,11,3,-0.88,4,-2.12
4859,2014-06-26,2014-06-25,2014-06-25,22,22,0,0,0,0,0,0,0,0,1,11,3,-1.26,3,-2.33
4860,2014-01-17,2014-01-16,2014-01-16,22,22,0,0,0,0,0,0,0,0,1,11,2,-1.4,3,-2.45
4861,2013-01-23,2000-09-03,NA,30,18,0,0,0,0,0,0,0,0,8,28,8,0.29,9,-0.77
4862,2014-04-18,2010-09-07,2014-04-17,22,18,0,0,0,0,0,0,0,0,4,21,8,0.13,7,-1.33
4863,2013-01-09,2013-01-08,2013-01-08,21,21,0,0,0,0,0,0,0,0,5,22,8,0.1,5,-1.85
4864,2013-02-14,2002-06-05,2013-02-13,27,16,0,0,0,0,0,0,0,1,2,17,6,-0.53,2,-2.62
4865,2013-02-14,2013-02-14,2013-02-14,32,32,0,0,0,0,0,0,0,0,2,17,2,-1.49,1,-2.95
4866,2013-12-27,2004-02-19,2013-11-28,28,18,0,0,0,1,2,0,0,0,8,28,6,-0.29,7,-1.48
4867,2013-02-06,1995-08-16,NA,37,19,0,0,0,0,0,0,0,0,9,31,8,0.19,6,-1.54
4868,2014-12-07,NA,NA,23,NA,0,0,0,0,0,0,0,0,1,12,2,-1.16,3,-2.48
4869,2014-04-03,2013-06-01,2014-04-01,61,60,0,0,0,0,1,0,0,0,3,19,1,-2.71,1,-4.31
4870,2013-09-23,2013-09-15,2013-09-15,21,21,0,0,0,0,0,0,0,0,1,11,2,-1.15,3,-2.28
4870,2014-01-30,2013-09-15,NA,22,21,0,0,0,0,0,0,0,0,1,11,3,-0.96,4,-2.12
4871,2013-03-19,2001-03-20,2013-03-06,48,36,0,0,0,1,2,0,0,0,3,20,3,-0.96,1,-2.99
4872,2013-12-07,2006-09-06,2013-12-06,26,18,0,1,0,0,0,0,0,0,1,15,3,-1.05,3,-2.4
4873,2014-02-17,2011-07-31,2014-02-16,25,23,0,0,0,0,0,0,0,0,1,14,6,-0.46,2,-2.57
4874,2014-10-30,2009-09-24,2014-10-29,39,34,0,0,0,0,1,0,0,0,2,17,2,-1.25,2,-2.85
4875,2014-12-08,NA,NA,62,NA,0,0,0,0,0,0,0,0,1,14,1,-2.06,1,-3.64
4876,2013-08-02,2011-12-18,NA,47,46,0,0,0,0,0,0,0,0,3,18,1,-2.02,1,-3.63
4877,2014-11-14,2013-01-09,2014-11-13,20,18,0,0,0,0,0,0,0,1,2,16,3,-0.88,4,-2.06
4878,2014-08-05,2014-07-27,2014-07-27,25,25,0,0,0,0,0,0,0,0,3,18,2,-1.22,3,-2.52
4879,2013-09-19,2009-05-06,2013-09-18,26,22,0,0,0,0,0,0,0,0,1,13,4,-0.69,3,-2.37
4879,2014-09-23,2009-05-06,2014-09-22,27,22,0,0,0,0,0,0,0,0,1,13,4,-0.7,3,-2.52
4880,2014-10-31,2010-06-25,2014-10-30,26,22,0,0,0,0,0,0,0,0,6,23,7,-0.24,4,-2.01
4881,2013-11-23,2013-11-22,2013-11-22,29,29,0,0,0,0,0,0,0,0,1,15,6,-0.2,3,-2.32
4882,2013-01-11,2010-09-02,2013-01-11,20,18,0,0,0,0,1,0,0,1,2,16,10,0.65,9,-0.74
4883,2014-05-14,2013-04-21,NA,19,18,0,0,0,0,0,0,0,0,1,11,5,-0.64,6,-1.7
4884,2013-12-30,2013-12-29,2013-12-29,28,28,0,0,0,0,0,0,0,0,3,19,1,-1.46,2,-2.86
4885,2013-02-27,2011-05-20,NA,29,27,0,0,0,0,0,0,0,0,5,22,2,-1.59,2,-2.93
4886,2014-05-16,2008-09-05,2014-05-15,25,19,0,0,0,0,0,0,0,0,1,14,2,-1.03,3,-2.36
4887,2013-06-10,2008-09-20,2013-06-06,26,21,0,0,0,0,0,0,0,0,1,14,5,-0.51,2,-2.64
4888,2013-01-31,2003-12-26,NA,56,47,0,0,0,0,0,0,0,0,3,18,3,-0.83,2,-2.68
4889,2013-11-19,2007-06-15,NA,26,20,0,0,0,0,0,0,0,0,6,24,8,0.23,4,-2.05
4890,2014-04-13,2012-10-24,2014-04-11,22,20,0,0,0,0,0,0,0,0,1,15,2,-1.03,5,-1.93
4891,2013-05-22,2013-03-17,NA,24,24,0,0,0,0,0,0,0,0,1,15,4,-1.02,3,-2.26
4892,2014-09-27,2014-07-21,2014-09-26,23,22,0,0,0,0,0,0,0,0,1,14,2,-1.15,3,-2.43
4893,2013-03-05,2013-03-04,2013-03-04,30,30,0,0,0,0,0,0,0,0,5,22,10,0.75,6,-1.55
4894,2013-10-11,2013-10-10,2013-10-10,32,32,0,0,0,0,0,0,0,0,1,11,1,-1.69,1,-3.15
4895,2014-07-25,2014-07-07,2014-07-08,39,39,0,0,0,0,1,0,0,0,3,19,1,-1.81,1,-3.35
4896,2014-07-05,2014-07-04,2014-07-04,25,25,0,0,0,0,0,0,0,0,1,11,2,-1.35,2,-2.66
4897,2014-08-12,2009-01-03,NA,26,21,0,0,0,0,0,0,0,0,5,23,8,0.13,8,-1.13
4898,2014-10-30,2013-09-26,2014-10-29,19,18,0,0,0,0,0,0,0,0,2,17,10,0.71,10,-0.62
4899,2014-11-06,2014-11-05,2014-11-05,47,47,0,0,0,0,0,0,0,0,2,16,1,-2.03,1,-3.97
4900,2013-07-29,2013-07-23,2013-07-23,37,37,0,0,0,0,0,0,0,0,1,13,1,-2.03,1,-3.53
4901,2013-09-20,2011-08-14,NA,21,19,0,0,0,0,0,0,0,0,2,17,8,0.2,8,-1.11
4902,2013-02-19,2007-09-17,2013-02-18,50,44,0,0,0,2,2,0,0,0,2,16,2,-1.24,3,-2.45
4903,2013-10-15,NA,NA,25,NA,0,0,0,0,0,0,0,0,1,14,3,-0.84,5,-1.84
4904,2013-02-19,2013-02-18,2013-02-18,42,42,0,0,0,0,0,0,0,0,1,14,3,-0.8,1,-3.39
4905,2013-03-10,2013-02-25,2013-02-25,28,28,0,0,0,0,0,0,0,0,2,16,7,0.06,5,-1.77
4906,2013-02-12,2009-06-29,NA,21,17,1,0,0,0,0,0,0,0,4,21,9,0.49,7,-1.33
4906,2013-05-04,2009-06-29,2013-05-03,21,17,1,1,0,0,1,0,0,1,5,22,9,0.49,9,-0.69
4907,2013-11-25,2001-06-14,2013-11-24,28,16,2,3,0,1,0,0,0,2,7,27,9,0.59,6,-1.72
4908,2013-10-06,NA,NA,22,NA,0,0,0,0,0,0,0,0,3,19,7,-0.03,5,-1.91
4909,2013-05-21,2013-05-20,2013-05-20,22,22,0,0,0,0,0,0,0,0,1,11,2,-1.02,4,-2.13
4910,2013-03-31,2014-04-21,NA,21,22,0,0,0,0,0,0,0,0,1,11,4,-0.66,5,-1.96
4911,2014-03-11,2014-03-10,2014-03-10,22,22,0,0,0,0,0,0,0,0,1,15,9,0.46,9,-0.93
4912,2013-04-06,2011-11-10,2013-04-05,20,18,0,0,0,0,0,0,0,0,1,15,8,0.24,5,-1.77
4913,2014-08-19,2006-02-20,2014-08-13,30,21,0,0,0,0,0,0,0,0,4,21,2,-1.2,2,-2.74
4914,2013-08-22,2009-07-11,2013-08-21,20,16,0,0,0,0,0,0,0,0,1,15,8,0.2,7,-1.27
4915,2014-07-25,2014-04-15,NA,21,20,0,0,0,0,0,0,0,0,1,14,5,-0.75,5,-1.82
4916,2013-08-13,2010-02-08,2013-08-12,31,27,0,0,0,0,0,0,0,0,1,13,3,-0.95,2,-2.78
4917,2013-08-02,2002-10-14,NA,45,34,0,0,0,0,0,0,0,0,1,15,1,-2.04,1,-3.1
4918,2014-10-19,2014-10-18,2014-10-18,24,24,0,0,0,0,0,0,0,0,7,26,8,0.14,8,-1.12
4919,2014-07-03,2012-03-03,NA,32,30,0,0,0,0,0,0,0,0,3,20,4,-0.7,2,-2.85
4920,2014-12-21,2014-12-20,2014-12-20,40,40,0,0,0,0,0,0,0,0,1,13,1,-1.66,1,-3.35
4921,2013-09-16,2013-09-14,2013-09-14,46,46,0,0,0,0,0,0,0,0,1,11,1,-2.33,1,-3.86
4922,2013-10-14,2013-10-13,2013-10-13,33,33,0,0,0,0,0,0,0,0,6,24,2,-1.36,1,-3.16
4923,2013-12-12,2012-03-30,2013-11-14,22,20,0,0,0,0,0,0,0,1,2,16,3,-0.89,4,-2.1
4924,2014-07-04,2014-07-03,2014-07-03,45,45,0,0,0,0,0,0,0,0,1,13,1,-2.06,1,-3.66
4925,2013-03-30,2013-03-29,2013-03-29,59,59,0,0,0,0,0,0,0,0,2,16,1,-3,1,-4.26
4926,2013-10-31,1984-12-26,NA,49,20,0,0,0,0,0,0,0,0,7,27,3,-0.85,1,-3.22
4927,2013-11-04,2011-04-09,NA,23,20,0,0,0,0,0,0,0,0,2,17,7,-0.26,4,-2.17
4928,2013-03-22,2011-11-05,2013-03-21,22,21,0,0,0,0,0,0,0,0,1,12,3,-0.78,3,-2.42
4929,2013-02-21,2013-02-01,2013-02-20,45,45,0,1,0,0,0,0,0,0,4,21,7,0.06,4,-2.05
4930,2014-05-12,2005-05-12,2014-05-11,28,19,0,0,0,0,1,0,0,0,2,17,7,-0.1,5,-1.75
4931,2014-01-27,2014-01-27,2014-01-27,48,48,0,0,0,0,0,0,0,0,6,25,1,-1.77,1,-3.01
4932,2014-11-12,1996-07-04,2014-11-11,45,27,0,0,0,0,0,0,0,0,10,34,8,0.18,3,-2.45
4933,2013-08-02,1997-08-21,2013-08-01,34,18,0,1,0,0,0,0,0,0,5,22,8,0.19,3,-2.3
4934,2013-02-04,2013-02-04,2013-02-04,23,23,0,0,0,0,0,0,0,0,3,18,2,-1.09,3,-2.35
4935,2013-01-14,2004-07-14,2013-01-13,25,16,0,2,0,0,0,0,0,0,9,33,10,0.71,10,-0.35
4936,2014-06-16,2009-01-19,2014-06-15,24,19,0,0,0,0,0,0,0,0,2,16,2,-1.42,2,-2.77
4937,2013-03-18,2006-01-15,2013-03-17,45,38,0,0,0,0,0,0,0,0,3,19,2,-1.09,1,-3.33
4938,2014-01-06,2013-10-17,NA,22,22,0,0,0,0,0,0,0,0,1,14,4,-0.57,4,-2.2
4939,2013-08-20,2013-02-04,2013-08-19,18,17,0,4,0,0,0,0,0,0,2,16,8,0.13,10,-0.61
4940,2013-08-02,2001-07-30,2013-08-01,31,19,0,2,0,0,0,0,0,0,2,17,10,0.77,5,-1.88
4941,2013-08-24,2012-05-03,2013-08-23,23,22,0,0,0,0,0,0,0,0,1,11,1,-1.52,2,-2.71
4942,2014-08-28,2014-08-27,2014-08-27,19,19,0,0,0,0,0,0,0,0,1,13,3,-0.81,5,-1.83
4943,2013-01-07,1987-03-10,2013-01-06,43,17,1,5,0,0,0,0,0,1,7,26,9,0.52,7,-1.4
4944,2014-01-23,2014-01-22,2014-01-22,19,19,0,0,0,0,0,0,0,0,6,25,8,0.13,7,-1.32
4945,2013-02-24,2012-11-30,2013-02-22,24,24,0,5,0,0,0,0,0,0,2,17,5,-0.75,3,-2.45
4946,2014-09-21,2014-09-20,2014-09-20,19,19,0,0,0,0,0,0,0,0,2,16,8,0.17,6,-1.58
4947,2013-10-07,2010-02-09,2013-10-07,19,15,0,0,0,0,1,0,0,0,2,16,8,0.3,8,-1.22
4948,2013-03-09,2012-07-05,2013-03-08,26,25,0,0,0,0,0,0,0,0,1,13,4,-0.68,2,-2.78
4949,2014-01-04,1989-08-05,2014-01-04,44,19,0,2,0,0,0,0,0,0,4,21,4,-0.6,1,-3.15
4950,2013-01-07,2013-01-07,2013-01-07,21,21,0,0,0,0,0,0,0,0,1,14,4,-0.54,5,-1.84
4951,2014-03-17,2011-09-25,2014-03-17,49,47,0,0,0,0,0,0,0,0,4,20,1,-1.77,1,-3.1
4952,2014-10-31,1989-04-27,2014-10-30,55,30,0,0,0,0,0,0,1,0,6,24,4,-0.67,2,-2.88
4953,2014-03-24,2003-08-21,2014-03-23,31,21,0,0,0,0,0,0,0,0,3,19,2,-1.33,4,-2.11
4954,2013-05-24,NA,NA,19,NA,0,0,0,0,0,0,0,0,1,12,2,-1.01,4,-1.99
4955,2014-03-04,2007-05-05,2014-03-03,21,14,0,1,0,1,0,0,0,0,1,15,9,0.46,6,-1.71
4956,2013-02-23,2009-02-26,2013-02-23,25,21,0,0,0,0,0,0,0,0,1,14,8,0.26,4,-2.23
4957,2013-12-13,NA,NA,53,NA,0,0,0,0,0,0,0,0,1,15,1,-1.78,1,-3.59
4958,2013-03-16,2013-03-16,2013-03-16,18,18,0,0,0,0,0,0,0,0,1,12,4,-0.7,5,-1.76
4958,2013-05-02,2013-03-16,2013-05-01,19,18,0,0,0,0,1,0,0,0,1,13,6,-0.16,8,-1.2
4959,2014-01-04,2007-03-10,2014-01-03,54,47,0,0,0,1,4,0,0,1,3,20,2,-1.16,1,-2.99
4960,2013-10-16,2008-06-13,2013-10-11,31,26,0,0,0,0,1,0,0,0,3,19,6,-0.52,3,-2.53
4961,2014-08-13,2014-08-12,2014-08-12,26,26,0,0,0,0,0,0,0,0,3,20,4,-0.6,4,-2.22
4962,2013-07-25,2013-05-11,NA,28,28,0,0,0,0,0,0,0,0,2,17,2,-1.14,1,-2.96
4963,2014-04-23,2014-04-22,2014-04-22,18,18,0,0,0,0,0,0,0,0,2,17,5,-0.47,5,-1.84
4964,2014-04-01,2005-02-11,2014-03-31,38,29,0,0,0,0,0,0,0,0,3,18,8,0.2,5,-1.92
4965,2013-08-19,2013-08-18,2013-08-18,45,45,0,0,0,0,0,0,0,0,1,12,1,-2.3,1,-3.83
4966,2014-05-27,2014-05-27,2014-05-27,31,31,0,0,0,0,0,0,0,0,3,19,4,-1,1,-3.11
4967,2013-08-21,1999-01-23,2013-08-20,29,15,0,0,0,0,3,0,0,0,10,34,6,-0.16,5,-1.88
4968,2013-06-26,2013-04-30,NA,65,65,0,0,0,0,0,0,0,0,1,15,2,-1.21,1,-3.2
4969,2013-10-02,2011-10-08,2013-10-01,21,19,0,0,0,0,0,0,0,0,3,18,4,-0.59,4,-2.21
4970,2013-10-02,2007-10-10,2013-09-30,29,23,0,0,0,0,0,0,0,0,1,11,2,-1.36,2,-2.81
4971,2014-09-05,2012-09-17,2014-08-30,18,16,0,0,0,0,0,0,0,0,1,15,7,-0.02,8,-1
4972,2013-10-01,2006-09-12,NA,54,47,0,0,0,0,0,0,0,0,3,19,1,-1.55,1,-3.22
4973,2014-02-06,2011-06-16,2014-02-05,20,18,0,1,0,0,0,0,0,0,3,19,9,0.61,8,-1.23
4973,2014-06-11,2011-06-16,2014-06-09,21,18,0,1,0,0,0,0,0,0,3,19,10,0.62,7,-1.27
4974,2014-08-13,2007-08-05,2014-08-12,25,18,0,0,1,0,0,0,0,0,2,17,9,0.34,6,-1.62
4975,2014-07-28,2014-07-27,2014-07-27,50,50,0,0,0,0,0,0,0,0,1,11,1,-2.01,1,-3.66
4976,2014-12-31,2014-12-29,2014-12-29,20,20,0,0,0,0,0,0,0,0,1,13,5,-0.73,5,-1.94
4977,2013-03-06,1993-01-12,2013-03-05,36,16,6,10,0,4,2,0,0,0,8,29,7,0.01,5,-1.93
4978,2013-04-28,2009-11-20,NA,22,18,0,0,0,0,0,0,0,0,1,14,3,-0.87,6,-1.72
4979,2013-01-31,1995-06-10,2013-01-30,39,21,0,0,0,1,0,0,0,0,9,32,8,0.1,8,-1.11
4979,2013-04-11,1995-06-10,NA,39,21,0,0,0,0,0,0,0,0,4,22,5,-0.31,5,-1.82
4980,2013-12-05,2013-01-19,2013-12-04,27,26,0,0,0,0,0,0,0,0,1,14,3,-1,2,-2.74
4981,2014-04-07,2003-01-31,2014-04-06,31,20,0,0,0,0,0,0,0,0,2,17,2,-1.28,1,-3.02
4982,2013-08-11,2007-05-06,2013-08-10,35,29,0,0,0,0,0,0,0,0,1,14,1,-1.57,2,-2.67
