"","person_id","p_age","cq_fail_appear_two_yr","cq_fail_appear_two_plus","p_yrs5_felcount_person","p_misdem_count_5yrs","p_violence_raw","p_drug_count_5yrs","p_yrs5_trafcount_person","p_prison_visits","p_jail_visits","cq_prior_conviction_F","cq_prior_conviction_M","corrected_age"
"5077",7258,26,0,0,4,10,-1.96,0,5,0,5,3,4,-2.79832457595651
"5078",7259,26,0,0,0,6,-1.58,0,6,0,1,0,5,-2.79832457595651
"5079",7261,39,0,0,0,0,-2.68,0,1,0,1,0,0,-3.66601100014733
"5080",7265,64,0,0,1,0,-2.67,1,1,2,1,2,1,-4.43679614258508
"5081",7266,24,1,0,1,0,-2.36,1,5,0,2,1,0,-2.56111215937688
"5082",7272,56,NA,NA,0,0,-2.74,0,4,4,1,13,2,-4.22067114130344
"5083",7273,39,0,0,0,1,-3.42,0,0,0,2,0,0,-3.66601100014733
"5084",7274,31,0,0,0,0,-2.65,0,1,0,1,0,0,-3.24156064981629
"5085",7275,39,2,0,0,0,-3.28,0,11,0,1,0,0,-3.66601100014733
"5086",7277,25,0,0,0,0,-2.2,0,2,0,1,0,0,-2.68471687541311
"5087",7278,22,0,0,1,4,-1.65,0,1,0,8,1,4,-2.28077526649795
"5088",7279,28,0,0,0,0,-2.34,0,2,0,3,0,0,-2.99851080608639
"5089",7280,39,0,0,0,0,-3.12,0,4,1,2,9,NA,-3.66601100014733
"5090",7281,38,0,0,0,0,-3.34,0,1,0,1,0,0,-3.62490872751422
"5091",7282,31,4,0,0,8,-2.6,2,9,0,2,0,7,-3.24156064981629
"5092",7283,25,0,0,0,4,-1.21,0,7,0,4,0,3,-2.68471687541311
"5093",7284,25,0,0,1,1,-2.18,1,3,0,4,0,0,-2.68471687541311
"5094",7285,21,0,0,3,1,-1.52,0,0,0,4,0,1,-2.12240215798853
"5095",7286,31,0,0,3,0,-1.9,0,0,0,1,1,0,-3.24156064981629
"5096",7287,35,0,0,1,1,-2.05,0,7,3,2,5,1,-3.48470586887167
"5097",7288,33,0,0,2,2,-2.79,NA,7,0,2,2,2,-3.37280700280018
"5098",7289,26,0,0,3,13,-0.44,6,3,1,5,4,20,-2.79832457595651
"5099",7290,30,1,0,0,2,-1.61,1,19,0,2,0,8,-3.16730370279879
"5100",7292,35,0,0,4,5,-1.84,0,3,0,1,2,NA,-3.48470586887167
"5101",7294,41,0,0,18,15,-1.78,5,2,4,6,NA,NA,-3.74202860324325
"5102",7294,41,0,0,18,15,-1.58,5,2,4,6,NA,NA,-3.74202860324325
"5103",7295,25,0,1,0,1,-2.33,0,13,0,1,0,1,-2.68471687541311
"5104",7298,42,0,0,1,0,-3.21,0,0,0,1,1,0,-3.77759581213605
"5105",7299,26,0,0,3,7,-1.53,4,5,1,2,4,10,-2.79832457595651
"5106",7301,36,0,0,0,2,-1.69,0,0,0,4,0,2,-3.53466937049462
"5107",7302,41,1,0,1,6,-2.36,0,6,9,4,14,NA,-3.74202860324325
"5108",7305,58,5,0,0,0,-3.76,0,5,0,3,0,0,-4.28076232088287
"5109",7306,22,0,0,0,3,-1.65,0,2,0,3,0,1,-2.28077526649795
"5110",7308,45,0,0,0,2,-3.35,0,1,0,2,0,1,-3.87783145295103
"5111",7309,36,0,0,0,1,-3.3,0,7,0,1,0,0,-3.53466937049462
"5112",7310,34,0,0,1,4,-2.68,2,2,0,4,0,4,-3.43091372401383
"5113",7312,25,0,0,0,3,-1.63,1,14,0,2,3,4,-2.68471687541311
"5114",7313,26,0,0,0,0,-2.44,0,10,0,1,0,0,-2.79832457595651
"5115",7315,24,0,0,1,3,-2.09,0,0,0,1,0,0,-2.56111215937688
"5116",7319,30,1,0,2,1,-2.17,0,1,0,2,2,1,-3.16730370279879
"5117",7320,22,0,0,0,3,-1.65,0,4,0,4,0,2,-2.28077526649795
"5118",7325,26,0,0,1,0,-2.53,0,7,0,2,1,0,-2.79832457595651
"5119",7326,24,0,0,3,2,-1.41,1,6,1,2,2,0,-2.56111215937688
"5120",7330,32,2,0,1,3,-2.79,0,5,0,2,0,1,-3.3098706823087
"5121",7330,32,2,0,1,3,-2.79,0,5,0,2,0,1,-3.3098706823087
"5122",7331,29,0,0,0,1,-2.14,0,1,1,1,0,1,-3.08649754893093
"5123",7334,26,0,0,6,27,-1.39,8,7,0,8,1,13,-2.79832457595651
"5124",7335,24,0,0,0,3,-1.76,0,6,0,1,0,3,-2.56111215937688
"5125",7335,24,0,0,0,3,-1.76,0,6,0,1,0,3,-2.56111215937688
"5126",7335,24,0,0,0,3,-1.76,0,6,0,1,0,3,-2.56111215937688
"5127",7335,24,0,0,0,3,-1.76,0,6,0,1,0,3,-2.56111215937688
"5128",7335,24,0,0,0,3,-1.41,0,6,0,1,0,3,-2.56111215937688
"5129",7335,24,0,0,0,3,-1.41,0,6,0,1,0,3,-2.56111215937688
"5130",7335,24,0,0,0,3,-1.41,0,6,0,1,0,3,-2.56111215937688
"5131",7335,24,0,0,0,3,-1.41,0,6,0,1,0,3,-2.56111215937688
"5132",7335,24,0,0,0,3,-1.76,0,6,0,1,0,3,-2.56111215937688
"5133",7335,24,0,0,0,3,-1.76,0,6,0,1,0,3,-2.56111215937688
"5134",7335,24,0,0,0,3,-1.76,0,6,0,1,0,3,-2.56111215937688
"5135",7335,24,0,0,0,3,-1.76,0,6,0,1,0,3,-2.56111215937688
"5136",7335,24,0,0,0,3,-1.41,0,6,0,1,0,3,-2.56111215937688
"5137",7335,24,0,0,0,3,-1.41,0,6,0,1,0,3,-2.56111215937688
"5138",7335,24,0,0,0,3,-1.41,0,6,0,1,0,3,-2.56111215937688
"5139",7335,24,0,0,0,3,-1.41,0,6,0,1,0,3,-2.56111215937688
"5140",7336,30,0,0,2,0,-2.85,2,4,1,2,2,0,-3.16730370279879
"5141",7339,25,NA,NA,0,1,-1.75,0,3,0,1,0,1,-2.68471687541311
"5142",7340,31,0,0,0,3,-2.59,0,3,0,5,0,1,-3.24156064981629
"5143",7342,41,0,0,0,0,-3.58,0,4,0,2,0,0,-3.74202860324325
"5144",7344,25,0,0,0,4,-1.95,2,0,0,2,0,2,-2.68471687541311
"5145",7345,22,0,0,0,1,-1.75,0,3,0,2,0,1,-2.28077526649795
"5146",7346,33,0,0,0,0,-2.8,0,0,0,1,0,0,-3.37280700280018
"5147",7348,38,0,0,0,0,-3.18,0,1,0,1,0,0,-3.62490872751422
"5148",7352,50,0,0,0,6,-2.78,0,4,2,1,3,15,-4.03503967470601
"5149",7353,37,2,0,0,0,-2.43,0,6,0,1,2,5,-3.58126107220255
"5150",7354,49,1,0,1,2,-3.45,1,6,0,2,1,1,-4.00394448927813
"5151",7355,35,0,0,1,2,-3.13,0,5,0,2,NA,1,-3.48470586887167
"5152",7356,21,0,0,0,0,-1.44,0,2,0,1,0,0,-2.12240215798853
"5153",7359,21,0,0,0,1,-1.71,1,0,0,2,0,1,-2.12240215798853
"5154",7362,24,0,0,3,10,-1.04,0,5,0,5,3,7,-2.56111215937688
"5155",7364,29,1,0,1,5,-2.96,0,9,0,1,0,0,-3.08649754893093
"5156",7365,28,0,0,1,3,-2.72,0,2,0,1,0,1,-2.99851080608639
"5157",7367,46,0,0,4,4,-1.62,6,0,1,2,6,11,-3.90983508763893
"5158",7369,34,0,0,1,2,-2.24,2,6,1,1,7,2,-3.43091372401383
"5159",7370,57,0,0,15,0,-1.76,0,0,2,2,15,2,-4.25096564821695
"5160",7373,40,0,0,6,6,-1.27,8,0,2,2,7,7,-3.7049374640185
"5161",7375,22,1,0,0,2,-1.94,2,13,0,2,0,0,-2.28077526649795
"5162",7377,29,0,0,0,0,-2.94,0,6,0,1,0,0,-3.08649754893093
"5163",7379,47,0,0,1,0,-2.28,0,4,0,1,0,0,-3.94143541655095
"5164",7383,24,0,0,0,2,-1.88,0,8,0,2,0,1,-2.56111215937688
"5165",7385,56,0,0,0,1,-4.04,0,1,0,3,0,1,-4.22067114130344
"5166",7386,23,2,0,1,1,-1.53,0,8,0,1,1,1,-2.4267335967161
"5167",7387,43,0,0,4,1,-2.33,4,0,3,1,10,6,-3.81192139521026
"5168",7390,51,0,0,0,0,-3.89,0,3,0,1,0,0,-4.06610443758341
"5169",7392,51,0,0,2,0,-3.71,1,3,0,2,0,0,-4.06610443758341
"5170",7395,42,0,0,1,14,-0.9,4,8,6,10,7,17,-3.77759581213605
"5171",7396,58,0,0,0,1,-4.04,0,3,0,1,0,1,-4.28076232088287
"5172",7397,22,0,1,5,6,-0.76,3,3,0,2,NA,5,-2.28077526649795
"5173",7399,28,0,0,0,0,-2.74,0,5,0,1,0,1,-2.99851080608639
"5174",7400,30,0,0,1,2,-2.72,0,2,0,1,0,1,-3.16730370279879
"5175",7401,45,0,1,1,4,-3.67,0,1,0,2,0,5,-3.87783145295103
"5176",7402,28,0,0,0,2,-2.34,2,1,0,2,2,4,-2.99851080608639
"5177",7405,24,0,0,7,17,-1.13,14,7,0,15,4,14,-2.56111215937688
"5178",7406,22,0,0,1,2,-0.9,0,2,0,5,1,0,-2.28077526649795
"5179",7406,22,0,0,1,2,-1.04,0,2,0,5,1,0,-2.28077526649795
"5180",7408,63,0,0,0,0,-2.56,0,1,5,2,7,2,-4.41485039682441
"5181",7410,50,0,0,0,0,-2.78,0,1,0,1,0,0,-4.03503967470601
"5182",7411,30,0,0,2,7,-1.06,3,1,0,4,1,5,-3.16730370279879
"5183",7412,28,0,0,0,1,-2.8,0,3,0,1,0,0,-2.99851080608639
"5184",7413,21,0,0,0,3,-1.81,0,0,0,5,0,3,-2.12240215798853
"5185",7414,21,0,0,0,0,-1.72,0,3,0,2,0,0,-2.12240215798853
"5186",7416,26,1,0,0,1,-2.6,0,15,0,1,0,2,-2.79832457595651
"5187",7419,21,0,0,0,2,-1.36,1,0,0,1,0,0,-2.12240215798853
"5188",7420,29,0,0,1,0,-2.55,0,4,0,4,1,0,-3.08649754893093
"5189",7422,22,0,0,0,1,-1.7,0,0,0,2,0,1,-2.28077526649795
"5190",7426,26,0,0,1,2,-1.42,0,0,0,1,0,4,-2.79832457595651
"5191",7427,27,NA,NA,2,7,-1.28,0,4,0,3,1,2,-2.90268300233775
"5192",7429,19,0,0,0,1,-1.42,0,0,0,2,0,1,-1.76492611415493
"5193",7433,30,0,0,1,3,-0.95,2,4,1,2,1,5,-3.16730370279879
"5194",7435,29,0,0,0,0,-2.79,0,1,0,1,0,0,-3.08649754893093
"5195",7436,34,0,0,0,0,-3.03,0,1,0,1,0,0,-3.43091372401383
"5196",7440,34,0,0,0,1,-2.82,0,1,2,1,9,2,-3.43091372401383
"5197",7441,23,0,0,0,3,-1.91,1,2,1,4,0,2,-2.4267335967161
"5198",7442,26,0,0,0,0,-2.18,0,5,0,3,0,0,-2.79832457595651
"5199",7443,29,0,0,0,0,-2.65,0,0,0,1,1,0,-3.08649754893093
"5200",7444,24,0,0,0,1,-1.96,0,2,0,1,0,0,-2.56111215937688
"5201",7445,31,0,0,0,2,-1.2,0,0,0,2,0,0,-3.24156064981629
"5202",7449,36,1,0,2,1,-1.74,2,7,1,2,9,3,-3.53466937049462
"5203",7450,32,4,0,5,7,-1.12,10,9,1,8,8,12,-3.3098706823087
"5204",7454,42,0,0,0,4,-2.67,0,1,0,3,0,3,-3.77759581213605
"5205",7457,26,1,1,2,4,-1.57,0,8,1,4,1,3,-2.79832457595651
"5206",7459,26,15,1,5,22,-1.37,1,13,0,9,3,14,-2.79832457595651
"5207",7459,26,15,1,5,22,-1.36,1,13,0,9,3,14,-2.79832457595651
"5208",7460,30,0,0,0,0,-1.61,0,0,2,2,3,2,-3.16730370279879
"5209",7462,53,0,0,0,0,-3.47,0,9,0,1,3,0,-4.12819559110034
"5210",7464,23,1,0,0,2,-1.75,1,6,0,3,0,2,-2.4267335967161
"5211",7468,42,0,0,0,1,-1.06,1,19,0,4,0,1,-3.77759581213605
"5212",7476,68,0,0,0,0,-3.18,0,3,0,3,2,1,-4.49665960553171
"5213",7477,23,0,0,1,0,-1.9,0,0,0,2,0,0,-2.4267335967161
"5214",7477,23,0,0,1,0,-1.9,0,0,0,2,0,0,-2.4267335967161
"5215",7477,23,0,0,1,0,-1.9,0,0,0,2,0,0,-2.4267335967161
"5216",7477,23,0,0,1,0,-1.9,0,0,0,2,0,0,-2.4267335967161
"5217",7477,23,0,0,1,0,-2.04,0,0,0,2,0,0,-2.4267335967161
"5218",7477,23,0,0,1,0,-2.04,0,0,0,2,0,0,-2.4267335967161
"5219",7477,23,0,0,1,0,-2.04,0,0,0,2,0,0,-2.4267335967161
"5220",7477,23,0,0,1,0,-2.04,0,0,0,2,0,0,-2.4267335967161
"5221",7477,23,0,0,1,0,-1.9,0,0,0,2,0,0,-2.4267335967161
"5222",7477,23,0,0,1,0,-1.9,0,0,0,2,0,0,-2.4267335967161
"5223",7477,23,0,0,1,0,-1.9,0,0,0,2,0,0,-2.4267335967161
"5224",7477,23,0,0,1,0,-1.9,0,0,0,2,0,0,-2.4267335967161
"5225",7477,23,0,0,1,0,-2.04,0,0,0,2,0,0,-2.4267335967161
"5226",7477,23,0,0,1,0,-2.04,0,0,0,2,0,0,-2.4267335967161
"5227",7477,23,0,0,1,0,-2.04,0,0,0,2,0,0,-2.4267335967161
"5228",7477,23,0,0,1,0,-2.04,0,0,0,2,0,0,-2.4267335967161
"5229",7478,36,0,0,1,2,-2.61,1,0,0,3,2,4,-3.53466937049462
"5230",7481,21,0,0,0,0,-1.41,0,3,0,2,0,0,-2.12240215798853
"5231",7482,26,0,0,0,2,-1.89,0,3,0,3,0,3,-2.79832457595651
"5232",7484,30,0,0,2,2,-1.89,1,9,0,6,5,5,-3.16730370279879
"5233",7486,26,0,0,0,1,-2.15,0,0,0,1,0,0,-2.79832457595651
"5234",7487,36,0,0,0,0,-3.11,0,0,0,1,0,2,-3.53466937049462
"5235",7488,21,0,0,1,0,-0.73,NA,1,0,4,0,0,-2.12240215798853
"5236",7492,31,1,0,0,5,-2.66,4,4,0,1,0,5,-3.24156064981629
"5237",7495,49,0,0,0,1,-2.51,0,0,0,1,1,2,-4.00394448927813
"5238",7497,20,0,0,1,2,-1.26,2,0,1,2,0,1,-1.95075017065288
"5239",7500,25,0,0,0,1,-2.03,0,0,0,4,0,1,-2.68471687541311
"5240",7501,27,0,0,0,1,-2.46,0,3,0,2,0,1,-2.90268300233775
"5241",7502,41,0,0,4,18,-2.94,1,0,1,11,2,16,-3.74202860324325
"5242",7504,47,0,0,0,0,-3.55,0,6,0,1,0,0,-3.94143541655095
"5243",7506,29,0,0,0,0,-2.64,0,2,0,1,0,0,-3.08649754893093
"5244",7510,33,0,0,0,0,-2.95,0,4,0,1,0,0,-3.37280700280018
"5245",7512,22,0,0,0,0,-1.9,0,1,0,1,0,0,-2.28077526649795
"5246",7513,21,0,0,0,1,-1.07,0,0,0,2,0,0,-2.12240215798853
"5247",7514,44,0,0,0,1,-3.05,0,0,0,3,0,3,-3.84525856717818
"5248",7516,35,0,0,0,0,-1.52,0,1,1,2,0,0,-3.48470586887167
"5249",7518,26,0,0,0,0,-2.6,0,3,0,1,0,0,-2.79832457595651
"5250",7519,30,0,0,1,0,-2.64,0,0,0,1,1,0,-3.16730370279879
"5251",7522,36,0,0,2,0,-2.95,0,1,1,5,3,4,-3.53466937049462
"5252",7523,26,0,0,0,1,-2.65,0,3,0,1,0,0,-2.79832457595651
"5253",7528,30,0,0,0,9,-2.1,0,8,0,4,0,6,-3.16730370279879
"5254",7530,43,NA,NA,2,6,-1.32,4,2,0,1,5,6,-3.81192139521026
"5255",7533,43,0,0,0,0,-2.97,0,3,0,4,4,0,-3.81192139521026
"5256",7534,44,0,0,0,0,-2.77,0,0,0,3,2,0,-3.84525856717818
"5257",7536,39,0,0,0,2,-3.16,0,1,0,2,0,2,-3.66601100014733
"5258",7537,37,NA,NA,1,2,-3.06,0,10,0,2,0,1,-3.58126107220255
"5259",7537,37,NA,NA,1,2,-2.42,0,10,0,2,0,1,-3.58126107220255
"5260",7539,55,0,0,0,0,-4.04,0,1,0,1,0,0,-4.19003284264518
"5261",7540,31,0,0,2,2,-2.13,1,4,2,2,6,7,-3.24156064981629
"5262",7540,31,0,0,2,2,-1.88,1,4,2,2,6,7,-3.24156064981629
"5263",7541,63,0,0,2,9,-3.41,0,0,0,2,1,2,-4.41485039682441
"5264",7542,66,0,0,0,3,-2.63,0,2,0,2,7,7,-4.47312893460215
"5265",7545,24,0,0,0,4,-2.1,0,2,0,1,0,1,-2.56111215937688
"5266",7546,21,0,0,2,2,-1.14,3,2,1,2,2,2,-2.12240215798853
"5267",7548,37,0,0,0,0,-3.29,0,1,0,1,0,0,-3.58126107220255
"5268",7555,64,0,0,0,0,-3.98,0,1,0,1,0,0,-4.43679614258508
"5269",7557,30,0,0,0,0,-1.11,0,0,2,2,0,1,-3.16730370279879
"5270",7560,25,0,0,2,0,-2.29,2,4,0,1,0,0,-2.68471687541311
"5271",7561,33,0,0,1,5,-1.16,1,3,1,1,2,8,-3.37280700280018
"5272",7562,26,0,0,0,1,-1.54,0,1,0,1,0,0,-2.79832457595651
"5273",7565,46,1,0,0,2,-3.24,0,1,0,3,0,2,-3.90983508763893
"5274",7566,61,0,0,0,0,-4.31,0,2,0,1,0,0,-4.36518856135077
"5275",7569,45,0,1,0,0,-3.85,0,2,0,1,0,0,-3.87783145295103
"5276",7572,50,5,1,2,11,-2.1,1,14,0,2,1,5,-4.03503967470601
"5277",7573,33,0,0,4,5,-1.64,3,1,1,4,5,13,-3.37280700280018
"5278",7575,34,0,0,2,2,-1.8,0,1,1,1,1,3,-3.43091372401383
"5279",7577,25,0,0,0,0,-2.25,0,4,0,1,0,0,-2.68471687541311
"5280",7578,43,0,0,0,1,-3.55,0,1,0,1,0,1,-3.81192139521026
"5281",7579,29,0,1,1,7,-1.66,0,4,0,5,1,4,-3.08649754893093
"5282",7581,27,0,0,0,0,-2.82,0,4,0,1,0,0,-2.90268300233775
"5283",7583,28,0,0,0,1,-1.42,0,7,1,2,2,2,-2.99851080608639
"5284",7586,44,0,0,1,0,-3.79,0,5,0,1,NA,0,-3.84525856717818
"5285",7589,26,0,0,2,1,-2.19,0,0,0,2,2,0,-2.79832457595651
"5286",7590,51,0,1,2,8,-1.96,4,5,4,2,12,22,-4.06610443758341
"5287",7591,20,2,0,2,2,-0.81,0,1,0,5,2,2,-1.95075017065288
"5288",7592,22,0,0,0,0,-2,0,1,0,1,0,0,-2.28077526649795
"5289",7593,41,0,0,0,0,-2.92,0,0,0,2,0,0,-3.74202860324325
"5290",7596,29,0,0,0,2,-2.69,1,18,0,1,3,1,-3.08649754893093
"5291",7598,27,0,0,0,0,-1.68,0,7,0,1,1,2,-2.90268300233775
"5292",7600,24,0,0,0,1,-2.03,0,7,0,2,0,1,-2.56111215937688
"5293",7601,23,0,0,0,0,-2,0,0,0,1,0,NA,-2.4267335967161
"5294",7602,31,2,0,0,3,-1.89,0,6,1,4,5,8,-3.24156064981629
"5295",7604,59,1,0,0,1,-3.96,0,3,0,3,0,0,-4.30987802699733
"5296",7605,49,0,0,0,2,-3.51,0,5,0,4,0,1,-4.00394448927813
"5297",7605,49,0,0,0,2,-3.32,0,5,0,4,0,1,-4.00394448927813
"5298",7606,36,3,0,7,9,-2.17,7,19,2,6,7,7,-3.53466937049462
"5299",7607,23,0,0,0,1,-2.14,0,3,0,1,0,1,-2.4267335967161
"5300",7610,45,0,0,0,1,-2.92,0,0,1,2,3,3,-3.87783145295103
"5301",7611,46,0,0,6,5,-2.26,0,2,11,2,NA,10,-3.90983508763893
"5302",7612,59,0,0,0,0,-3.7,0,1,0,1,1,0,-4.30987802699733
"5303",7614,31,NA,NA,0,4,-2.5,0,5,0,3,0,2,-3.24156064981629
"5304",7615,34,0,0,0,0,-2.59,0,5,0,1,0,0,-3.43091372401383
"5305",7617,31,0,0,0,0,-2.21,0,0,0,2,1,3,-3.24156064981629
"5306",7621,39,0,0,0,0,-3.23,0,1,0,1,2,1,-3.66601100014733
"5307",7622,24,3,0,2,0,-0.58,0,0,3,6,1,3,-2.56111215937688
"5308",7625,32,0,0,0,0,-2.84,0,3,0,2,0,0,-3.3098706823087
"5309",7626,21,0,0,0,1,-2.02,0,9,0,1,0,0,-2.12240215798853
"5310",7627,21,0,0,0,1,-1.92,0,0,0,1,0,1,-2.12240215798853
"5311",7628,20,0,0,4,7,-1.34,0,0,1,1,3,4,-1.95075017065288
"5312",7629,45,0,0,2,1,-1.86,0,0,3,1,NA,NA,-3.87783145295103
"5313",7630,39,0,0,0,1,-2.78,0,7,0,1,1,2,-3.66601100014733
"5314",7631,22,0,0,0,0,-1.94,0,2,0,5,0,0,-2.28077526649795
"5315",7632,55,0,0,0,0,-3.41,0,1,0,1,0,0,-4.19003284264518
"5316",7634,36,0,0,0,0,-3.21,0,2,0,1,0,0,-3.53466937049462
"5317",7635,61,0,0,0,1,-4.09,0,0,0,2,0,0,-4.36518856135077
"5318",7636,38,0,0,0,0,-3.03,0,2,0,1,0,0,-3.62490872751422
"5319",7638,34,NA,NA,0,2,-2.93,0,7,0,2,0,4,-3.43091372401383
"5320",7638,34,NA,NA,0,2,-2.98,0,7,0,2,0,4,-3.43091372401383
"5321",7639,32,0,0,0,0,-2.81,0,3,0,1,0,0,-3.3098706823087
"5322",7641,51,0,0,0,0,-3.87,0,1,0,1,0,0,-4.06610443758341
"5323",7642,46,0,0,7,5,-2.25,2,0,1,1,13,9,-3.90983508763893
"5324",7644,21,0,0,2,2,-1.64,3,0,0,4,0,2,-2.12240215798853
"5325",7644,21,0,0,2,2,-1.64,3,0,0,4,0,2,-2.12240215798853
"5326",7644,21,0,0,2,2,-1.64,3,0,0,4,0,2,-2.12240215798853
"5327",7644,21,0,0,2,2,-1.64,3,0,0,4,0,2,-2.12240215798853
"5328",7644,21,0,0,2,2,-1.41,3,0,0,4,0,2,-2.12240215798853
"5329",7644,21,0,0,2,2,-1.41,3,0,0,4,0,2,-2.12240215798853
"5330",7644,21,0,0,2,2,-1.41,3,0,0,4,0,2,-2.12240215798853
"5331",7644,21,0,0,2,2,-1.41,3,0,0,4,0,2,-2.12240215798853
"5332",7644,21,0,0,2,2,-1.64,3,0,0,4,0,2,-2.12240215798853
"5333",7644,21,0,0,2,2,-1.64,3,0,0,4,0,2,-2.12240215798853
"5334",7644,21,0,0,2,2,-1.64,3,0,0,4,0,2,-2.12240215798853
"5335",7644,21,0,0,2,2,-1.64,3,0,0,4,0,2,-2.12240215798853
"5336",7644,21,0,0,2,2,-1.41,3,0,0,4,0,2,-2.12240215798853
"5337",7644,21,0,0,2,2,-1.41,3,0,0,4,0,2,-2.12240215798853
"5338",7644,21,0,0,2,2,-1.41,3,0,0,4,0,2,-2.12240215798853
"5339",7644,21,0,0,2,2,-1.41,3,0,0,4,0,2,-2.12240215798853
"5340",7647,68,0,0,0,0,-2.82,0,0,0,1,1,0,-4.49665960553171
"5341",7649,46,0,0,0,2,-3.69,2,4,0,2,0,2,-3.90983508763893
"5342",7650,41,0,0,1,0,-2.67,1,5,0,3,1,0,-3.74202860324325
"5343",7652,25,0,0,2,7,-1.26,1,9,0,9,2,6,-2.68471687541311
"5344",7653,24,0,0,7,2,-1.58,2,6,1,5,5,1,-2.56111215937688
"5345",7654,41,0,0,0,1,-2.51,0,1,0,1,0,1,-3.74202860324325
"5346",7655,55,0,0,0,0,-4.03,0,1,0,1,0,1,-4.19003284264518
"5347",7658,24,0,0,0,1,-2.18,1,0,0,1,0,1,-2.56111215937688
"5348",7660,23,0,0,0,0,-2.2,0,3,0,1,0,0,-2.4267335967161
"5349",7661,47,NA,NA,6,30,-1.96,5,1,0,8,9,31,-3.94143541655095
"5350",7662,30,1,0,0,0,-2.96,0,4,0,1,0,0,-3.16730370279879
"5351",7664,25,0,0,4,3,-2.51,0,1,0,4,4,3,-2.68471687541311
"5352",7667,36,0,0,0,0,-2.55,0,1,0,1,0,0,-3.53466937049462
"5353",7669,43,0,0,0,0,-3.67,0,8,0,1,0,0,-3.81192139521026
"5354",7670,26,0,0,3,0,-1.63,0,11,0,4,7,0,-2.79832457595651
"5355",7671,26,0,0,1,0,-1.48,1,7,1,1,1,0,-2.79832457595651
"5356",7672,47,0,0,0,0,-3.94,0,6,0,1,0,0,-3.94143541655095
"5357",7677,28,0,0,0,0,-2.22,0,2,0,1,0,0,-2.99851080608639
"5358",7678,28,2,0,3,8,-0.83,3,1,2,3,2,NA,-2.99851080608639
"5359",7678,28,2,0,3,8,-1.09,3,1,2,3,2,NA,-2.99851080608639
"5360",7679,58,0,0,1,1,-3.67,1,7,0,2,2,1,-4.28076232088287
"5361",7681,54,0,0,0,1,-3.97,0,3,0,2,0,1,-4.15917570494393
"5362",7683,24,0,0,0,3,-2.13,0,4,0,2,0,3,-2.56111215937688
"5363",7684,26,NA,NA,0,6,-1.86,0,3,0,3,0,5,-2.79832457595651
"5364",7686,48,0,0,0,0,-3.82,0,3,0,1,0,0,-3.97276929519505
"5365",7689,28,0,0,1,7,-1.4,4,7,1,5,0,5,-2.99851080608639
"5366",7690,46,1,3,2,21,-2.17,0,20,0,4,0,17,-3.90983508763893
"5367",7692,45,0,0,3,0,-2.28,0,0,0,1,2,1,-3.87783145295103
"5368",7693,20,0,0,4,6,-0.99,5,5,0,5,3,3,-1.95075017065288
"5369",7693,20,0,0,4,6,-1.28,5,5,0,5,3,3,-1.95075017065288
"5370",7697,29,0,0,0,0,-2.66,0,2,0,1,0,0,-3.08649754893093
"5371",7698,34,0,0,4,5,-1,1,5,3,8,4,10,-3.43091372401383
"5372",7698,34,0,0,4,5,-1,1,5,3,8,4,10,-3.43091372401383
"5373",7699,24,0,0,0,0,-2.13,0,3,0,2,0,0,-2.56111215937688
"5374",7700,28,NA,NA,2,8,0.11,0,2,2,3,0,6,-2.99851080608639
"5375",7702,26,0,0,2,1,-2.48,2,6,0,5,1,8,-2.79832457595651
"5376",7703,28,0,0,0,1,-2.29,0,1,1,3,5,1,-2.99851080608639
"5377",7705,55,0,0,0,2,-4.04,0,8,0,3,0,2,-4.19003284264518
"5378",7706,68,0,0,0,0,-4.42,0,4,0,1,0,0,-4.49665960553171
"5379",7708,28,0,0,0,0,-1.6,0,0,3,2,6,NA,-2.99851080608639
"5380",7709,52,0,0,0,4,-2.83,2,2,1,2,3,8,-4.097159274214
"5381",7710,24,0,0,1,6,-1.08,0,1,0,2,0,5,-2.56111215937688
"5382",7711,20,0,0,0,0,-1.72,0,4,0,1,0,0,-1.95075017065288
"5383",7712,23,0,0,1,0,-1.8,0,0,0,2,0,0,-2.4267335967161
"5384",7714,44,0,0,2,3,-2.37,2,1,1,1,5,4,-3.84525856717818
"5385",7716,19,0,0,1,1,-1.37,0,4,0,2,0,0,-1.76492611415493
"5386",7717,34,NA,NA,0,5,-2.53,0,0,0,5,2,9,-3.43091372401383
"5387",7722,23,0,0,3,3,-1.36,0,0,0,3,3,3,-2.4267335967161
"5388",7724,22,0,0,0,8,-1.28,1,3,1,5,0,5,-2.28077526649795
"5389",7725,77,0,0,0,2,-3.23,0,0,0,1,0,1,-4.33464217083775
"5390",7726,52,0,0,0,3,-3.05,0,1,0,1,1,1,-4.097159274214
"5391",7727,21,0,0,0,2,-1.2,0,1,1,1,0,0,-2.12240215798853
"5392",7728,34,0,0,1,2,-1.44,0,1,4,4,10,4,-3.43091372401383
"5393",7728,34,0,0,1,2,-1.44,0,1,4,4,10,4,-3.43091372401383
"5394",7728,34,0,0,1,2,-1.44,0,1,4,4,10,4,-3.43091372401383
"5395",7728,34,0,0,1,2,-1.44,0,1,4,4,10,4,-3.43091372401383
"5396",7728,34,0,0,1,2,-1.12,0,1,4,4,10,4,-3.43091372401383
"5397",7728,34,0,0,1,2,-1.12,0,1,4,4,10,4,-3.43091372401383
